activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,13948888,[],CHEMBL3132000,Inhibition of Mycobacterium tuberculosis full length biotinylated InhA (270 amino acids) using DDCoA as substrate assessed as NADH oxidation by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(C(=O)N[C@@H]2C[C@@H](C(=O)OC)N(C(=O)c3coc4ccccc34)C2)n(C)n1,,,CHEMBL3124857,J. Med. Chem.,2014,"{'bei': '15.71', 'le': '0.29', 'lle': '4.76', 'sei': '6.25'}",CHEMBL3125274,,CHEMBL3125274,6.67,False,http://www.openphacts.org/units/Nanomolar,1970762,=,1,True,=,,IC50,nM,,215.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,215.0
,13948889,[],CHEMBL3132000,Inhibition of Mycobacterium tuberculosis full length biotinylated InhA (270 amino acids) using DDCoA as substrate assessed as NADH oxidation by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)[C@@H]1C[C@@H](NC(=O)c2cc(CC)nn2C)CN1C(=O)c1coc2ccccc12,,,CHEMBL3124857,J. Med. Chem.,2014,"{'bei': '17.07', 'le': '0.32', 'lle': '5.59', 'sei': '6.82'}",CHEMBL3125272,,CHEMBL3125272,7.47,False,http://www.openphacts.org/units/Nanomolar,1970760,=,1,True,=,,IC50,nM,,34.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,34.0
,13948890,[],CHEMBL3132000,Inhibition of Mycobacterium tuberculosis full length biotinylated InhA (270 amino acids) using DDCoA as substrate assessed as NADH oxidation by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)[C@@H]1C[C@@H](NC(=O)c2cc(CC)nn2C)CN1C(=O)c1ccc2sccc2c1,,,CHEMBL3124857,J. Med. Chem.,2014,"{'bei': '15.25', 'le': '0.30', 'lle': '4.57', 'sei': '7.18'}",CHEMBL3125273,,CHEMBL3125273,6.92,False,http://www.openphacts.org/units/Nanomolar,1970761,=,1,True,=,,IC50,nM,,121.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,121.0
,13948891,[],CHEMBL3132000,Inhibition of Mycobacterium tuberculosis full length biotinylated InhA (270 amino acids) using DDCoA as substrate assessed as NADH oxidation by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(C(=O)N[C@@H]2C[C@@H](C(=O)O)N(C(=O)c3coc4ccccc34)C2)n(C)n1,,,CHEMBL3124857,J. Med. Chem.,2014,"{'bei': '14.35', 'le': '0.27', 'lle': '4.06', 'sei': '5.01'}",CHEMBL3125275,,CHEMBL3125275,5.89,False,http://www.openphacts.org/units/Nanomolar,1970763,=,1,True,=,,IC50,nM,,1290.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,1290.0
,13948892,[],CHEMBL3132000,Inhibition of Mycobacterium tuberculosis full length biotinylated InhA (270 amino acids) using DDCoA as substrate assessed as NADH oxidation by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(C(=O)N[C@@H]2C[C@@H](C(=O)NCC(=O)OC)N(C(=O)c3coc4ccccc34)C2)n(C)n1,,,CHEMBL3124857,J. Med. Chem.,2014,"{'bei': '17.24', 'le': '0.32', 'lle': '7.27', 'sei': '6.11'}",CHEMBL3125276,,CHEMBL3125276,8.30,False,http://www.openphacts.org/units/Nanomolar,1970764,=,1,True,=,,IC50,nM,,5.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.005
,13948893,[],CHEMBL3132000,Inhibition of Mycobacterium tuberculosis full length biotinylated InhA (270 amino acids) using DDCoA as substrate assessed as NADH oxidation by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(C(=O)N[C@@H]2CCN(C(=O)c3coc4ccccc34)C2)n(C)n1,,,CHEMBL3124857,J. Med. Chem.,2014,"{'bei': '18.89', 'le': '0.35', 'lle': '4.55', 'sei': '8.61'}",CHEMBL3125277,,CHEMBL3125277,6.92,False,http://www.openphacts.org/units/Nanomolar,1970765,=,1,True,=,,IC50,nM,,120.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.12
,15041283,[],CHEMBL3366098,Inhibition of Mycobacterium tuberculosis InhA using NADH and dodecyl coA substrate by LC-MS/MS method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1cc(-c2nc(-c3ccncc3)cs2)ccn1,,,CHEMBL3351699,J. Med. Chem.,2014,,CHEMBL3319431,,CHEMBL3319431,,False,http://www.openphacts.org/units/Nanomolar,2254997,>,1,True,>,,IC50,nM,,50000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,50.0
,15041284,[],CHEMBL3366098,Inhibition of Mycobacterium tuberculosis InhA using NADH and dodecyl coA substrate by LC-MS/MS method,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,,,CHEMBL3351699,J. Med. Chem.,2014,"{'bei': '9.14', 'le': '0.17', 'lle': '3.18', 'sei': '3.42'}",CHEMBL374478,RIFAMPIN,CHEMBL374478,7.52,False,http://www.openphacts.org/units/Nanomolar,2255016,=,1,True,=,,IC50,nM,,30.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,nM,UO_0000065,,30.0
,15105440,[],CHEMBL3386587,Inhibition of Mycobacterium tuberculosis InhA using dodecyl coA as substrate by LC-MS/MS analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(C1CCN(Cc2c(-c3ccccc3)[nH]c3c(C)cccc23)C1)S(C)(=O)=O,,,CHEMBL3351608,ACS Med. Chem. Lett.,2014,,CHEMBL3335464,,CHEMBL3335464,,False,http://www.openphacts.org/units/Nanomolar,2247298,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,15105441,[],CHEMBL3386587,Inhibition of Mycobacterium tuberculosis InhA using dodecyl coA as substrate by LC-MS/MS analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(NC1CCN(Cc2ccncc2)CC1)c1ccc(-n2cccn2)cc1,,,CHEMBL3351608,ACS Med. Chem. Lett.,2014,,CHEMBL3335466,,CHEMBL3335466,,False,http://www.openphacts.org/units/Nanomolar,2247301,>,1,True,>,,IC50,nM,,100000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,100.0
,15105473,[],CHEMBL3386587,Inhibition of Mycobacterium tuberculosis InhA using dodecyl coA as substrate by LC-MS/MS analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL3351608,ACS Med. Chem. Lett.,2014,"{'bei': '21.41', 'le': '0.50', 'lle': '1.06', 'sei': '21.05'}",CHEMBL849,TRICLOSAN,CHEMBL849,6.20,False,http://www.openphacts.org/units/Nanomolar,2247314,=,1,True,=,,IC50,nM,,630.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,0.63
,15125239,[],CHEMBL3389875,Inhibition of Mycobacterium tuberculosis recombinant His6-tagged InhA expressed in Escherichia coli BL21(DE3) using 2-trans-decenoyl-CoA as substrate incubated for 2 hrs prior to substrate addition by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1c(=O)oc2cc([N+](=O)[O-])ccc21)NCc1ccccn1,,,CHEMBL3352380,Bioorg. Med. Chem.,2014,"{'bei': '15.49', 'le': '0.29', 'lle': '3.87', 'sei': '4.23'}",CHEMBL3343858,,CHEMBL3343858,5.08,False,http://www.openphacts.org/units/Nanomolar,2256183,=,1,True,=,,IC50,nM,,8230.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,8.23
,15125240,[],CHEMBL3389875,Inhibition of Mycobacterium tuberculosis recombinant His6-tagged InhA expressed in Escherichia coli BL21(DE3) using 2-trans-decenoyl-CoA as substrate incubated for 2 hrs prior to substrate addition by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1c(=O)oc2cc(Cl)ccc21)Nc1ncc([N+](=O)[O-])s1,,,CHEMBL3352380,Bioorg. Med. Chem.,2014,"{'bei': '14.56', 'le': '0.31', 'lle': '2.92', 'sei': '4.30'}",CHEMBL3343865,,CHEMBL3343865,5.17,False,http://www.openphacts.org/units/Nanomolar,2256191,=,1,True,=,,IC50,nM,,6820.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,6.82
,15125241,[],CHEMBL3389875,Inhibition of Mycobacterium tuberculosis recombinant His6-tagged InhA expressed in Escherichia coli BL21(DE3) using 2-trans-decenoyl-CoA as substrate incubated for 2 hrs prior to substrate addition by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1c(=O)oc2cc([N+](=O)[O-])ccc21)Nc1ncc([N+](=O)[O-])s1,,,CHEMBL3352380,Bioorg. Med. Chem.,2014,"{'bei': '14.48', 'le': '0.29', 'lle': '3.78', 'sei': '3.24'}",CHEMBL3343866,,CHEMBL3343866,5.29,False,http://www.openphacts.org/units/Nanomolar,2256192,=,1,True,=,,IC50,nM,,5120.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,5.12
,15125242,[],CHEMBL3389875,Inhibition of Mycobacterium tuberculosis recombinant His6-tagged InhA expressed in Escherichia coli BL21(DE3) using 2-trans-decenoyl-CoA as substrate incubated for 2 hrs prior to substrate addition by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1c(=O)oc2cc(Cl)ccc21)Nc1nc2ccccc2s1,,,CHEMBL3352380,Bioorg. Med. Chem.,2014,"{'bei': '14.04', 'le': '0.29', 'lle': '1.55', 'sei': '6.55'}",CHEMBL3343868,,CHEMBL3343868,5.05,False,http://www.openphacts.org/units/Nanomolar,2256194,=,1,True,=,,IC50,nM,,8900.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,8.9
,15125243,[],CHEMBL3389875,Inhibition of Mycobacterium tuberculosis recombinant His6-tagged InhA expressed in Escherichia coli BL21(DE3) using 2-trans-decenoyl-CoA as substrate incubated for 2 hrs prior to substrate addition by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1c(=O)oc2cc([N+](=O)[O-])ccc21)Nc1nc2ccccc2s1,,,CHEMBL3352380,Bioorg. Med. Chem.,2014,"{'bei': '13.82', 'le': '0.27', 'lle': '2.37', 'sei': '4.26'}",CHEMBL3343869,,CHEMBL3343869,5.12,False,http://www.openphacts.org/units/Nanomolar,2256195,=,1,True,=,,IC50,nM,,7620.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,7.62
,15125244,[],CHEMBL3389875,Inhibition of Mycobacterium tuberculosis recombinant His6-tagged InhA expressed in Escherichia coli BL21(DE3) using 2-trans-decenoyl-CoA as substrate incubated for 2 hrs prior to substrate addition by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1c(=O)oc2ccccc21)Nc1cc(Cl)ccc1Cl,,,CHEMBL3352380,Bioorg. Med. Chem.,2014,"{'bei': '13.81', 'le': '0.29', 'lle': '1.12', 'sei': '7.25'}",CHEMBL3343873,,CHEMBL3343873,4.66,False,http://www.openphacts.org/units/Nanomolar,2256203,=,1,True,=,,IC50,nM,,22120.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,22.12
,15125245,[],CHEMBL3389875,Inhibition of Mycobacterium tuberculosis recombinant His6-tagged InhA expressed in Escherichia coli BL21(DE3) using 2-trans-decenoyl-CoA as substrate incubated for 2 hrs prior to substrate addition by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1c(=O)oc2ccccc21)Nc1cccc(Cl)c1,,,CHEMBL3352380,Bioorg. Med. Chem.,2014,,CHEMBL1449844,,CHEMBL1449844,,False,http://www.openphacts.org/units/Nanomolar,2256204,>,1,True,>,,IC50,nM,,25000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,25.0
,15125246,[],CHEMBL3389875,Inhibition of Mycobacterium tuberculosis recombinant His6-tagged InhA expressed in Escherichia coli BL21(DE3) using 2-trans-decenoyl-CoA as substrate incubated for 2 hrs prior to substrate addition by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1c(=O)oc2ccccc21)Nc1ccc(Cl)c(Cl)c1,,,CHEMBL3352380,Bioorg. Med. Chem.,2014,,CHEMBL3343874,,CHEMBL3343874,,False,http://www.openphacts.org/units/Nanomolar,2256205,>,1,True,>,,IC50,nM,,25000.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,25.0
,15133212,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)Nc1ccccc1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '16.80', 'le': '0.33', 'lle': '2.51', 'sei': '8.60'}",CHEMBL3331278,,CHEMBL3331278,5.51,False,http://www.openphacts.org/units/Nanomolar,2272548,=,1,True,=,,IC50,nM,,3120.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,3.12
,15133213,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccccc2c(=O)n1CC(=O)Nc1ccccc1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '17.21', 'le': '0.31', 'lle': '2.71', 'sei': '7.89'}",CHEMBL3331277,,CHEMBL3331277,5.05,False,http://www.openphacts.org/units/Nanomolar,2272547,=,1,True,=,,IC50,nM,,8920.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,8.92
,15133214,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1cnc2ccc(Cl)cc2c1=O)NCc1cccs1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '15.42', 'le': '0.32', 'lle': '2.72', 'sei': '8.04'}",CHEMBL3331276,,CHEMBL3331276,5.15,False,http://www.openphacts.org/units/Nanomolar,2272546,=,1,True,=,,IC50,nM,,7120.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,7.12
Not Determined,15133215,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1cnc2ccccc2c1=O)NCc1cccs1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,,CHEMBL1518797,,CHEMBL1518797,,False,,2272545,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
,15133216,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1cnc2ccc(Cl)cc2c1=O)NCc1ccco1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '17.33', 'le': '0.34', 'lle': '3.55', 'sei': '7.14'}",CHEMBL3331275,,CHEMBL3331275,5.51,False,http://www.openphacts.org/units/Nanomolar,2272544,=,1,True,=,,IC50,nM,,3120.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,3.12
Not Determined,15133217,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1cnc2ccccc2c1=O)NCc1ccco1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,,CHEMBL1570279,,CHEMBL1570279,,False,,2272543,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
,15133218,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1cnc2ccc(Cl)cc2c1=O)Nc1cc(C(F)(F)F)ccc1Cl,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '12.83', 'le': '0.27', 'lle': '0.98', 'sei': '8.35'}",CHEMBL3331274,,CHEMBL3331274,5.34,False,http://www.openphacts.org/units/Nanomolar,2272542,=,1,True,=,,IC50,nM,,4560.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,4.56
,15133219,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1cnc2ccccc2c1=O)Nc1cc(C(F)(F)F)ccc1Cl,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '13.33', 'le': '0.27', 'lle': '1.38', 'sei': '7.95'}",CHEMBL3331273,,CHEMBL3331273,5.09,False,http://www.openphacts.org/units/Nanomolar,2272541,=,1,True,=,,IC50,nM,,8160.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,8.16
,15133220,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1cnc2ccc(Cl)cc2c1=O)Nc1ccccc1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '16.28', 'le': '0.32', 'lle': '2.42', 'sei': '7.98'}",CHEMBL3331272,,CHEMBL3331272,5.11,False,http://www.openphacts.org/units/Nanomolar,2272540,=,1,True,=,,IC50,nM,,7780.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,7.78
Not Determined,15133221,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1cnc2ccccc2c1=O)Nc1ccccc1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,,CHEMBL3331271,,CHEMBL3331271,,False,,2272539,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
,15133253,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccccc2c(=O)n1CC(=O)Nc1cc(C(C)(F)F)ccc1Cl,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '12.87', 'le': '0.26', 'lle': '0.93', 'sei': '7.88'}",CHEMBL3331279,,CHEMBL3331279,5.04,False,http://www.openphacts.org/units/Nanomolar,2272549,=,1,True,=,,IC50,nM,,9060.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,9.06
,15133254,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)Nc1cc(C(C)(F)F)ccc1Cl,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '12.07', 'le': '0.25', 'lle': '0.39', 'sei': '8.04'}",CHEMBL3331280,,CHEMBL3331280,5.14,False,http://www.openphacts.org/units/Nanomolar,2272550,=,1,True,=,,IC50,nM,,7160.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,7.16
,15133255,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccccc2c(=O)n1CC(=O)NCc1ccco1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '17.37', 'le': '0.32', 'lle': '3.55', 'sei': '6.69'}",CHEMBL3331281,,CHEMBL3331281,5.16,False,http://www.openphacts.org/units/Nanomolar,2272551,=,1,True,=,,IC50,nM,,6860.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,6.86
,15133256,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)NCc1ccco1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '16.11', 'le': '0.32', 'lle': '3.07', 'sei': '6.93'}",CHEMBL3331282,,CHEMBL3331282,5.34,False,http://www.openphacts.org/units/Nanomolar,2272552,=,1,True,=,,IC50,nM,,4520.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,4.52
,15133257,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccccc2c(=O)n1CC(=O)NCc1cccs1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '16.66', 'le': '0.32', 'lle': '3.14', 'sei': '8.16'}",CHEMBL3331283,,CHEMBL3331283,5.22,False,http://www.openphacts.org/units/Nanomolar,2272553,=,1,True,=,,IC50,nM,,6010.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,6.01
,15133258,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccc(Cl)cc2c(=O)n1CC(=O)NCc1cccs1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,"{'bei': '14.86', 'le': '0.31', 'lle': '2.43', 'sei': '8.08'}",CHEMBL3331284,,CHEMBL3331284,5.17,False,http://www.openphacts.org/units/Nanomolar,2272554,=,1,True,=,,IC50,nM,,6760.0,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,uM,UO_0000065,,6.76
Not Determined,15133259,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1cnc2ccccc2c1=O)NCc1ncc([N+](=O)[O-])s1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,,CHEMBL3331285,,CHEMBL3331285,,False,,2272555,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
Not Determined,15133260,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Cn1cnc2ccc(Cl)cc2c1=O)NCc1ncc([N+](=O)[O-])s1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,,CHEMBL3331286,,CHEMBL3331286,,False,,2272556,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
Not Determined,15133261,[],CHEMBL3385192,Inhibition of Mycobacterium tuberculosis recombinant InhA expressed in Escherichia coli BL21 (DE3) using 2-trans-decenoyl substrate by spectrophotometry,B,,,BAO_0000190,BAO_0000019,assay format,Cc1nc2ccccc2c(=O)n1CC(=O)NCc1ncc([N+](=O)[O-])s1,,,CHEMBL3352048,Eur. J. Med. Chem.,2014,,CHEMBL3331287,,CHEMBL3331287,,False,,2272557,,1,False,,,IC50,,,,CHEMBL1849,Mycobacterium tuberculosis,Enoyl-[acyl-carrier-protein] reductase,1773,,,IC50,,,,
